order_id,customer_id,order_date,ship_date,status,total_amount,payment_method,notes
108984,1293,2024/07/30,08-10-2024,pending,560.12,paypal,fragile
108985,1117,21/08/2025,,delivered,960.12,credit_card,first-time customer
108986,1694,03-29-2023,04-10-2023,delivered,880.83,boleto,first-time customer
108987,1120,2023/05/05,2023/05/18,shipped,226.32,boleto,priority
108988,1096,2023/04/16,2023/04/17,pending,723.42,boleto,priority
108989,1584,29/04/2024,2024/05/10,shipped,486.34,paypal,gift_wrap
108990,1779,28/02/2023,05-Mar-2023,shipped,145.72,paypal,gift_wrap
108991,1345,14-Dec-2023,26-Dec-2023,shipped,734.53,paypal,
108992,1185,05/09/2025,2025/09/19,shipped,889.72,pix,
108993,1950,2025-03-09,03-17-2025,pending,7.10,paypal,priority
108994,1530,22-Aug-2025,08-27-2025,returned,-55.98,credit_card,
108995,1411,31-May-2024,,delivered,121.19,pix,delay_expected
108996,1174,2024-01-04,08/01/2024,shipped,129.47,pix,fragile
108997,1865,02-16-2025,26-Feb-2025,pending,848.72,pix,gift_wrap
108998,1373,07-25-2023,2023/07/29,shipped,45.28,pix,
108999,1770,14/08/2025,26/08/2025,shipped,534.64,boleto,
109000,1380,12/01/2023,25/01/2023,delivered,771.52,pix,fragile
109001,1562,17/09/2025,30/09/2025,shipped,984.61,pix,
109002,1538,2025/05/06,2025/05/08,shipped,524.87,paypal,
109003,1442,03-20-2024,24/03/2024,shipped,484.94,credit_card,
109004,1662,09/06/2023,2023-06-10,shipped,648.05,boleto,
109005,1243,11/05/2024,2024-05-14,pending,830.48,boleto,first-time customer
109006,1972,08-Apr-2023,2023-04-20,shipped,17.34,boleto,gift_wrap
109007,1787,2024-06-25,07-04-2024,delivered,985.68,boleto,fragile
109008,1910,05-20-2024,2024/05/23,delivered,256.59,boleto,
109009,1640,2023-05-26,05-31-2023,delivered,737.89,paypal,gift_wrap
109010,1891,2023/03/19,2023-03-28,pending,909.86,pix,first-time customer
109011,1508,12-Jan-2024,17/01/2024,shipped,607.16,paypal,
109012,1769,09-Mar-2025,,delivered,656.24,credit_card,
109013,1823,13/09/2025,,delivered,760.59,pix,first-time customer
109014,1343,23/05/2025,2025-05-25,pending,946.56,paypal,
109015,1139,09-24-2024,09-28-2024,shipped,580.64,pix,priority
109016,1118,05-Jan-2023,2023/01/11,delivered,771.81,paypal,gift_wrap
109017,1492,2024/08/10,2024-08-19,cancelled,621.97,boleto,priority
109018,1165,2024/04/08,2024/04/18,delivered,635.57,credit_card,fragile
109019,1133,18/03/2025,2025/03/29,shipped,297.33,paypal,first-time customer
109020,1114,29-Dec-2023,2024-01-12,shipped,818.03,credit_card,priority
109021,1117,2024-01-31,2024-02-01,shipped,97.10,boleto,delay_expected
109022,1042,2023-10-24,,pending,755.46,boleto,first-time customer
109023,1559,11/02/2025,2025-02-20,pending,318.37,paypal,priority
109024,1326,26-Feb-2025,,shipped,870.46,paypal,
109025,1297,20/06/2023,2023/06/23,shipped,247.82,paypal,
109026,1533,24-Feb-2025,03-02-2025,cancelled,21.80,pix,
109027,1793,2025-05-23,05-27-2025,shipped,955.69,paypal,delay_expected
109028,1622,12-13-2024,12-19-2024,cancelled,130.67,credit_card,gift_wrap
109029,1640,2025-08-27,01/09/2025,shipped,369.14,credit_card,delay_expected
109030,1411,01-23-2024,01-24-2024,shipped,146.10,credit_card,priority
109031,1856,29-Aug-2023,12/09/2023,pending,630.07,paypal,
109032,1983,2023-02-01,02-03-2023,shipped,560.33,boleto,fragile
109033,1882,2023/08/16,2023/08/29,delivered,220.36,paypal,gift_wrap
109034,1571,27-Jan-2025,2025/01/29,pending,768.00,credit_card,first-time customer
109035,1448,01-06-2023,01-08-2023,delivered,37.02,credit_card,priority
109036,1596,04-10-2023,2023-04-22,shipped,859.90,credit_card,
109037,1616,04-04-2023,04-07-2023,delivered,731.09,paypal,priority
109038,1317,24-May-2025,31/05/2025,pending,66.88,boleto,fragile
109039,1600,2024-04-18,,pending,272.47,pix,first-time customer
109040,1116,2023-01-10,2023-01-24,delivered,89.80,pix,
109041,1764,2025/05/15,2025/05/29,pending,612.44,paypal,
109042,1491,2025/09/13,09-24-2025,shipped,294.59,boleto,fragile
109043,1692,06-21-2024,,pending,733.19,pix,priority
109044,1871,2023-02-03,2023/02/05,delivered,12.00,boleto,
109045,1768,2025/09/01,2025-09-04,shipped,834.76,pix,delay_expected
109046,1249,04-24-2023,05-01-2023,delivered,230.61,boleto,priority
109047,1949,07/03/2024,09-Mar-2024,shipped,336.09,credit_card,gift_wrap
109048,1808,07-Jun-2023,09-Jun-2023,shipped,234.09,boleto,
109049,1038,20/08/2025,09-02-2025,shipped,639.79,boleto,delay_expected
109050,1771,2025/06/04,07/06/2025,delivered,173.30,pix,
109051,1263,06/07/2023,2023-07-19,shipped,455.55,paypal,first-time customer
109052,1123,2025/08/31,10-Sep-2025,delivered,55.89,pix,priority
109053,1954,2023-05-24,05-Jun-2023,shipped,686.26,pix,gift_wrap
109054,1375,11-17-2023,2023-11-25,shipped,114.72,boleto,gift_wrap
109055,1823,10-Jan-2023,21/01/2023,pending,525.79,pix,delay_expected
109056,1182,2024/03/18,29-Mar-2024,shipped,817.04,paypal,fragile
109057,1349,2024-09-10,2024/09/21,delivered,503.02,boleto,priority
109058,1865,2025/07/02,07-11-2025,delivered,608.29,boleto,
109059,1569,12-06-2023,20-Dec-2023,pending,499.70,boleto,
109060,1175,08-Mar-2024,17-Mar-2024,shipped,86.66,pix,gift_wrap
109061,1401,2023/12/07,16-Dec-2023,pending,469.81,boleto,
109062,1118,2023-09-14,09-20-2023,delivered,104.27,paypal,
109063,1931,16-Mar-2025,26/03/2025,pending,831.90,pix,delay_expected
109064,1626,09-05-2023,10-Sep-2023,pending,930.77,pix,gift_wrap
109065,1911,2024-05-02,04-May-2024,pending,718.14,paypal,priority
109066,1079,10-Apr-2023,13-Apr-2023,shipped,824.77,paypal,delay_expected
109067,1855,2024-11-12,2024-11-19,shipped,600.12,paypal,
109068,1506,22-Oct-2024,2024-10-27,shipped,676.50,credit_card,priority
109069,1691,09/12/2023,15-Dec-2023,returned,-524.30,boleto,fragile
109070,1144,17-Mar-2024,03-26-2024,delivered,815.50,paypal,priority
109071,1188,01-Dec-2023,2023/12/11,cancelled,531.38,pix,
109072,1339,2023/05/26,2023-05-29,shipped,310.00,boleto,fragile
109073,1028,15/05/2025,,delivered,232.29,credit_card,first-time customer
109074,1849,07-13-2025,,shipped,407.64,paypal,fragile
109075,1344,2024/05/31,06-10-2024,delivered,86.69,boleto,delay_expected
109076,1898,31/03/2023,02/04/2023,shipped,662.02,credit_card,delay_expected
109077,1760,2023/09/05,,delivered,110.63,paypal,fragile
109078,1498,2023/01/19,21/01/2023,delivered,183.77,boleto,
109079,1697,13-Mar-2024,2024-03-24,shipped,24.26,credit_card,gift_wrap
109080,1286,18-Aug-2025,2025/08/29,shipped,377.49,pix,
109081,1865,2023/12/24,30/12/2023,cancelled,55.88,boleto,
109082,1092,2023/01/30,11/02/2023,shipped,138.11,paypal,gift_wrap
109083,1150,16/10/2024,21/10/2024,delivered,592.56,pix,delay_expected
109084,1573,28-Oct-2023,11-07-2023,pending,535.83,pix,
109085,1446,21-Jun-2024,05/07/2024,returned,869.04,paypal,gift_wrap
109086,1826,01-Sep-2025,09/09/2025,delivered,979.65,paypal,
109087,1760,2024-08-07,08/08/2024,delivered,260.43,boleto,priority
109088,1729,2025/05/29,30/05/2025,returned,471.21,pix,delay_expected
109089,1683,10-01-2024,2024/10/15,shipped,819.87,pix,first-time customer
109090,1108,2024/08/16,08-29-2024,delivered,852.96,paypal,
109091,1883,2025-06-30,2025-07-06,pending,159.55,paypal,first-time customer
109092,1375,2024/11/09,2024-11-10,delivered,631.87,pix,fragile
109093,1674,21-Mar-2025,2025/03/30,delivered,123.36,boleto,fragile
109094,1525,16/12/2023,,returned,710.36,credit_card,
109095,1823,2024/04/28,2024-05-05,shipped,237.96,paypal,priority
109096,1623,27/09/2025,02-Oct-2025,shipped,591.03,pix,
109097,1412,12/03/2023,03-18-2023,delivered,984.56,boleto,
109098,1533,01/04/2025,04-13-2025,delivered,852.49,paypal,
109099,1099,19-Jan-2025,01/02/2025,cancelled,504.29,pix,gift_wrap
109100,1539,2024-02-29,2024-03-02,shipped,364.30,paypal,priority
109101,1603,2023-02-10,2023-02-13,shipped,692.43,credit_card,priority
109102,1606,03-03-2024,08-Mar-2024,shipped,75.99,boleto,
109103,1330,03-02-2025,2025/03/06,delivered,115.55,credit_card,fragile
109104,1649,04-19-2023,2023/04/29,delivered,462.56,boleto,
109105,1401,2023-03-26,2023-03-28,delivered,846.37,pix,gift_wrap
109106,1063,18-Sep-2023,2023-09-29,pending,450.22,pix,
109107,1732,16-Mar-2025,2025/03/26,shipped,738.41,paypal,
109108,1852,18/10/2024,2024-10-19,delivered,54.10,pix,priority
109109,1830,2024-06-21,24/06/2024,pending,147.67,boleto,priority
109110,1466,2023-06-18,,shipped,635.39,paypal,
109111,1755,2024/02/29,05/03/2024,pending,850.99,paypal,gift_wrap
109112,1958,28-Mar-2024,2024/04/06,pending,848.67,pix,first-time customer
109113,1422,2025-02-26,27-Feb-2025,shipped,538.96,credit_card,
109114,1801,23/07/2025,27-Jul-2025,pending,360.73,pix,
109115,1572,2024-10-25,05-Nov-2024,delivered,921.65,credit_card,gift_wrap
109116,1784,01-24-2023,2023/02/06,shipped,330.91,pix,
109117,1335,30-Jul-2023,08-09-2023,delivered,421.18,credit_card,delay_expected
109118,1345,2024/06/15,17-Jun-2024,pending,344.66,credit_card,fragile
109119,1161,01-Oct-2023,05/10/2023,shipped,668.90,boleto,
109120,1531,07/05/2024,2024-05-14,delivered,39.60,credit_card,
109121,1510,02/11/2024,11-03-2024,pending,483.24,paypal,fragile
109122,1245,2024-08-11,13/08/2024,shipped,856.49,credit_card,gift_wrap
109123,1134,2024/06/01,09/06/2024,shipped,481.14,paypal,
109124,1694,04-11-2023,25-Apr-2023,pending,874.66,credit_card,
109125,1961,03-20-2024,25-Mar-2024,returned,614.71,credit_card,priority
109126,1075,2024-01-25,08-Feb-2024,delivered,442.67,credit_card,gift_wrap
109127,1341,2025-07-21,2025-07-24,delivered,119.89,boleto,fragile
109128,1821,27-Apr-2023,07/05/2023,delivered,400.17,pix,first-time customer
109129,1515,04/01/2024,,delivered,299.14,pix,
109130,1280,27/12/2024,01-07-2025,delivered,432.24,credit_card,first-time customer
109131,1438,2024/02/14,02-26-2024,pending,576.70,paypal,
109132,1587,21/08/2023,26/08/2023,shipped,335.82,pix,delay_expected
109133,1047,2024-05-04,15/05/2024,pending,147.57,credit_card,delay_expected
109134,1398,2024/06/08,22/06/2024,shipped,571.14,credit_card,priority
109135,1478,23/10/2024,01/11/2024,returned,611.51,pix,first-time customer
109136,1401,13-Jul-2024,21-Jul-2024,cancelled,763.64,boleto,gift_wrap
109137,1017,2024-05-15,29-May-2024,delivered,858.51,boleto,
109138,1332,08/03/2023,2023/03/18,pending,444.10,boleto,delay_expected
109139,1618,09-04-2025,09-08-2025,shipped,959.93,pix,delay_expected
109140,1716,2023/06/29,07-01-2023,delivered,580.07,boleto,first-time customer
109141,1404,2024/05/04,2024/05/11,delivered,622.20,pix,fragile
109142,1452,2024/02/03,12/02/2024,shipped,355.83,boleto,
109143,1943,06-Feb-2023,2023-02-20,delivered,305.18,paypal,
109144,1185,2023/06/05,06-18-2023,shipped,310.50,pix,gift_wrap
109145,1245,10-13-2024,15-Oct-2024,shipped,397.19,paypal,gift_wrap
109146,1961,2023/09/23,2023/10/04,delivered,471.99,paypal,gift_wrap
109147,1847,07-24-2023,2023-07-30,pending,182.95,credit_card,
109148,1335,07-06-2025,2025-07-11,returned,828.03,credit_card,
109149,1357,2024/05/18,27-May-2024,pending,895.46,boleto,fragile
109150,1310,2024/01/19,23-Jan-2024,delivered,136.42,paypal,
109151,1890,05-Aug-2025,14/08/2025,shipped,698.36,paypal,gift_wrap
109152,1807,2024-06-29,11/07/2024,pending,754.09,paypal,
109153,1973,2025/07/11,25/07/2025,shipped,596.43,credit_card,gift_wrap
109154,1171,02-05-2024,09/02/2024,delivered,458.46,pix,priority
109155,1692,17-Feb-2025,24/02/2025,shipped,460.77,paypal,first-time customer
109156,1137,2023/07/26,,pending,362.98,paypal,priority
109157,1078,23/05/2024,2024-06-02,delivered,317.16,credit_card,gift_wrap
109158,1670,2024-04-23,2024/05/02,shipped,259.49,boleto,first-time customer
109159,1528,2025-09-16,,pending,907.96,paypal,first-time customer
109160,1637,13-Apr-2023,2023/04/21,delivered,224.16,paypal,
109161,1016,10-02-2023,09-Oct-2023,delivered,872.49,boleto,
109162,1923,2025/05/12,20/05/2025,pending,898.84,boleto,
109163,1338,18-Aug-2025,08-27-2025,delivered,487.96,credit_card,first-time customer
109164,1207,2023/09/21,24/09/2023,shipped,139.96,paypal,delay_expected
109165,1900,2023-03-25,2023/04/03,delivered,66.00,pix,priority
109166,1647,2025-08-12,20/08/2025,delivered,944.72,boleto,
109167,1193,02-06-2024,12-Feb-2024,delivered,708.22,boleto,delay_expected
109168,1014,2023-12-23,2023/12/30,shipped,489.37,pix,fragile
109169,1408,2023-01-08,18/01/2023,shipped,883.19,credit_card,gift_wrap
109170,1645,2025/01/18,01-22-2025,shipped,894.89,pix,
109171,1102,23/08/2023,2023/08/31,shipped,553.71,pix,first-time customer
109172,1844,2023-11-29,2023/12/07,shipped,824.53,pix,fragile
109173,1127,2024-07-12,2024/07/17,shipped,515.18,credit_card,priority
109174,1335,06-Apr-2024,2024/04/08,cancelled,578.96,boleto,
109175,1387,2023/03/29,02/04/2023,cancelled,407.03,pix,first-time customer
109176,1808,07-06-2025,,shipped,909.57,paypal,first-time customer
109177,1985,25/05/2025,06-01-2025,pending,787.88,paypal,
109178,1776,2023/04/18,26/04/2023,shipped,549.86,boleto,first-time customer
109179,1752,27-Jan-2025,03/02/2025,shipped,91.76,credit_card,
109180,1157,2025-05-30,6-6-2025,shipped,816.09,paypal,
109181,1520,30/06/2023,2023-07-14,shipped,546.02,boleto,fragile
109182,1340,28/03/2023,08-Apr-2023,delivered,196.70,pix,delay_expected
109183,1657,08-11-2024,2024/08/16,shipped,478.90,credit_card,first-time customer
109184,1961,03-10-2025,2025/03/13,delivered,597.90,pix,
109185,1482,2023/06/04,13/06/2023,shipped,478.14,paypal,
109186,1096,2025-09-24,28-Sep-2025,shipped,384.64,pix,
109187,1879,05-Apr-2024,2024/04/14,delivered,306.10,boleto,fragile
109188,1112,2023-09-20,02/10/2023,shipped,990.27,pix,delay_expected
109189,1101,2024/02/27,,delivered,174.05,paypal,priority
109190,1051,08-22-2024,30-Aug-2024,shipped,715.85,boleto,
109191,1452,2025-08-01,11/08/2025,shipped,796.28,pix,first-time customer
109192,1789,30-Jan-2025,2025-02-10,delivered,491.33,pix,gift_wrap
109193,1197,21-Jun-2024,24/06/2024,returned,787.45,credit_card,first-time customer
109194,1642,02/03/2024,14/03/2024,shipped,456.08,paypal,delay_expected
109195,1839,23/05/2024,2024-05-27,shipped,970.35,pix,first-time customer
109196,1592,12-17-2024,18/12/2024,delivered,444.15,paypal,⚠️ check address – incorrect format
109197,1268,2025-06-15,17-Jun-2025,shipped,887.26,paypal,fragile
109198,1876,09-Jan-2025,17/01/2025,shipped,798.30,credit_card,first-time customer
109199,1607,2023/10/05,18/10/2023,delivered,911.98,paypal,fragile
109200,1654,2024/03/01,,shipped,200.12,boleto,priority
109201,1193,2025-02-27,02-28-2025,delivered,358.10,pix,gift_wrap
109202,1460,18/07/2025,,pending,565.54,boleto,first-time customer
109203,1573,20-Sep-2024,,returned,-439.11,credit_card,
109204,1255,03-Apr-2025,12/04/2025,cancelled,748.12,paypal,gift_wrap
109205,1621,02/06/2023,04/06/2023,shipped,444.71,pix,priority
109206,1554,2023/07/19,2023/07/31,shipped,731.43,paypal,gift_wrap
109207,1739,08-31-2023,07-Sep-2023,delivered,784.13,boleto,delay_expected
109208,1793,05-18-2025,05-21-2025,delivered,568.24,pix,delay_expected
109209,1560,06-Mar-2024,2024-03-10,delivered,893.23,pix,gift_wrap
109210,1465,14/01/2025,01-28-2025,delivered,122.29,pix,gift_wrap
109211,1526,2023/12/21,29-Dec-2023,pending,997.21,credit_card,
109212,1656,2025-01-29,2025-01-30,shipped,854.76,pix,
109213,1978,14/09/2025,23/09/2025,pending,69.29,credit_card,
109214,1025,06-19-2025,2025/07/02,shipped,824.33,paypal,
109215,1041,2024/08/30,,shipped,247.94,boleto,first-time customer
109216,1203,06-14-2023,2023-06-19,shipped,811.34,paypal,gift_wrap
109217,1757,2023-09-10,21/09/2023,shipped,396.72,credit_card,
109218,1242,2023/01/24,06/02/2023,shipped,260.75,boleto,gift_wrap
109219,1404,2023-08-20,2023-08-25,delivered,313.34,paypal,gift_wrap
109220,1150,05/09/2024,09-15-2024,pending,273.79,paypal,fragile
109221,1904,2023-06-24,06-27-2023,pending,634.72,pix,fragile
109222,1560,06-29-2025,2025/07/03,returned,424.22,boleto,fragile
109223,1150,2024-06-12,2024-06-20,delivered,321.45,credit_card,priority
109224,1510,31-Jul-2025,02/08/2025,delivered,150.75,boleto,fragile
109225,1490,29-Jan-2024,12/02/2024,pending,796.93,pix,
109226,1497,2023-07-13,2023/07/19,shipped,119.01,boleto,gift_wrap
109227,1817,2024/10/22,2024-10-24,shipped,672.83,boleto,
109228,1388,11-10-2023,2023-11-13,shipped,676.64,paypal,priority
109229,1415,20-Sep-2024,09-25-2024,shipped,797.40,paypal,priority
109230,1464,03/07/2025,2025/07/12,pending,663.89,credit_card,first-time customer
109231,1226,08-May-2025,,pending,650.91,paypal,
109232,1150,01-30-2024,,shipped,799.76,credit_card,first-time customer
109233,1553,2023-11-01,14/11/2023,pending,680.31,boleto,first-time customer
109234,1129,2023-04-21,05-04-2023,pending,963.32,boleto,priority
109235,1039,28-Feb-2025,2025-03-05,shipped,330.83,pix,priority
109236,1257,23-Mar-2024,02-Apr-2024,pending,919.91,credit_card,delay_expected
109237,1571,25-May-2024,2024-06-08,cancelled,395.81,boleto,delay_expected
109238,1152,2023/08/02,08-15-2023,pending,291.30,boleto,gift_wrap
109239,1724,01-05-2025,10/01/2025,pending,15.99,paypal,first-time customer
109240,1205,2023/04/12,2023/04/15,shipped,954.14,boleto,fragile
109241,1819,2024/06/09,2024-06-23,delivered,72.18,boleto,fragile
109242,1042,2025/08/25,,delivered,815.96,credit_card,gift_wrap
109243,1277,13/10/2024,18-Oct-2024,shipped,542.39,paypal,gift_wrap
109244,1708,18/07/2024,07-27-2024,pending,419.91,pix,gift_wrap
109245,1078,08-May-2023,05-21-2023,shipped,480.30,credit_card,
109246,1166,17-Jun-2024,24-Jun-2024,pending,876.75,pix,priority
109247,1672,29/01/2024,04/02/2024,shipped,320.51,boleto,fragile
109248,1098,2024-12-08,2024/12/19,pending,49.62,paypal,delay_expected
109249,1646,2024-01-31,2024/02/06,shipped,646.00,paypal,first-time customer
109250,1135,08-04-2023,2023-08-14,pending,692.90,paypal,fragile
109251,1985,09-21-2024,2024/10/01,shipped,545.67,paypal,
109252,1234,12-Feb-2023,,cancelled,168.77,boleto,fragile
109253,1118,09-18-2023,2023-09-25,shipped,185.97,pix,priority
109254,1104,16-May-2025,2025/05/24,shipped,439.44,credit_card,
109255,1786,2025-07-04,2025-07-05,delivered,862.29,credit_card,gift_wrap
109256,1176,08-04-2023,08-Aug-2023,shipped,575.89,credit_card,gift_wrap
109257,1533,08-Apr-2025,,shipped,770.96,boleto,fragile
109258,1399,05-18-2025,19/05/2025,delivered,793.15,credit_card,priority
109259,1521,2024-11-28,04/12/2024,shipped,211.51,pix,
109260,1709,2024/01/07,13-Jan-2024,shipped,479.64,paypal,first-time customer
109261,1144,07-Jun-2023,2023-06-18,shipped,234.41,paypal,delay_expected
109262,1391,23-Feb-2024,03-04-2024,shipped,782.41,credit_card,
109263,1305,04-21-2024,2024/04/25,delivered,462.41,paypal,gift_wrap
109264,1068,11-12-2024,24/11/2024,delivered,653.47,credit_card,
109265,1141,2025/06/10,2025/06/13,pending,632.44,pix,gift_wrap
109266,1811,2023/10/11,2023/10/13,shipped,337.36,paypal,gift_wrap
109267,1248,05-02-2023,2023-05-10,pending,507.58,boleto,fragile
109268,1939,2023-07-01,04-Jul-2023,pending,531.31,credit_card,first-time customer
109269,1558,18-Dec-2023,12-25-2023,shipped,851.94,boleto,gift_wrap
109270,1205,2025/07/18,2025-07-24,cancelled,140.13,pix,
109271,1551,03-18-2024,2024-03-22,pending,725.91,paypal,fragile
109272,1633,04-Feb-2025,02-14-2025,delivered,321.85,pix,gift_wrap
109273,1639,2025-04-17,2025/04/24,shipped,48.39,pix,gift_wrap
109274,1143,08-17-2024,08-20-2024,shipped,281.50,pix,first-time customer
